time,_x_Glce,_x_Glci,_x_EG6Pi,_x_EGlcG6Pi,_x_G6Pi,_x_EGlce,_x_EGlci,_x_Ee,_x_Ei
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.01,0.9990010017187088,0.9960258006781101,1.0069341089428256,1.002986559707114,0.9900793313500604,1.000998994324394,1.0009876435716727,0.9989930635064758,0.9910817501067302
0.02,0.9980040129709036,0.9921024917407687,1.0137386028130426,1.0059464536712068,0.9803149435157502,1.0019959571339525,1.0019510844831678,0.9979724811291719,0.9823243314276311
0.03,0.9970090435422841,0.9882289243525327,1.020416975878081,1.008880031856905,0.9707029922650137,1.002990856007319,1.0028911442409585,0.9969386206041749,0.9737234397866713
0.04,0.9960161022599427,0.9844040468842482,1.0269724124803277,1.0117876200588853,0.9612399674607865,1.0039836615857933,1.0038085692111296,0.9958918200316184,0.965275151765282
0.05,0.9950251977578312,0.980626818368544,1.0334080535050238,1.0146695450302612,0.9519224014647144,1.004974345052678,1.0047040937906848,0.9948324152812326,0.9569755967104104
0.06,0.9940363382955854,0.9768962290598572,1.0397269342641706,1.0175261280972947,0.942746937638534,1.0059628787270942,1.0055784258201677,0.9937607333376838,0.9488210332857561
0.07,0.993049531770203,0.973211298888598,1.0459319896910964,1.0203576854619898,0.9337103248469135,1.0069492360203647,1.0064322478588437,0.9926770927385428,0.940807843115888
0.08,0.9920647857280155,0.9695710762616943,1.0520260586719294,1.0231645283206101,0.9248094130074599,1.0079333913952029,1.0072662182944765,0.9915818038818588,0.9329325255043918
0.09,0.9910821073600228,0.9659746381143809,1.0580118842950919,1.0259469627180982,0.9160411529868095,1.008915320372742,1.0080809714347556,0.9904751689591282,0.9251916971651196
0.1,0.9901015035414301,0.9624210864792122,1.0638921257161968,1.0287052900548004,0.9074025842290022,1.0098949994087698,1.0088771205157867,0.9893574829010144,0.9175820777096433
0.11,0.9891229808330334,0.9589095482616974,1.0696693590620332,1.031439807078319,0.8988908338596473,1.0108724058874337,1.0096552579395155,0.9882290334218847,0.9101004885520214
0.12,0.9881465454790255,0.9554391750736504,1.075346078452352,1.0341508057628883,0.890503115784759,1.011847518121118,1.0104159555633172,0.9870901010057817,0.9027438516945941
0.13,0.9871722034198973,0.9520091421094088,1.0809246998826458,1.0368385734744285,0.8822367266429252,1.0128203153093187,1.0111597656869458,0.985940959218087,0.8955091849785074
0.14,0.9861999602979247,0.9486186475860532,1.0864075632634815,1.0395033930189532,0.8740890437175648,1.013790777519722,1.011887221577346,0.9847818748459795,0.8883935995974768
0.15,0.9852298214768441,0.9452669108035493,1.0917969394262075,1.0421455428278958,0.8660575177458961,1.014758885621488,1.0125988392702217,0.9836131083924293,0.8813942915508332
0.16,0.984261792030851,0.941953173223741,1.0970950262310575,1.0447652968536594,0.8581396769152826,1.0157246213224416,1.0132951165693063,0.9824349138009387,0.874508546392154
0.17,0.9832958767544003,0.9386766974796148,1.1023039521635518,1.0473629246591516,0.8503331231772963,1.0166879671352749,1.0139765339715574,0.9812475387064169,0.8677337348438817
0.18,0.9823320801816902,0.9354367655959795,1.1074257826120613,1.0499386916304667,0.8426355257574715,1.017648906313685,1.0146435562781777,0.9800512249062048,0.8610673051250269
0.19,0.9813704065980821,0.9322326778560205,1.1124625239624653,1.052492859084969,0.8350446169525653,1.0186074228133655,1.0152966336475622,0.9788462086492856,0.8545067779562874
0.2,0.9804108600469811,0.929063751985544,1.1174161266758689,1.055025684311659,0.8275581890124717,1.0195635012662219,1.015936202389593,0.9776327208295194,0.8480497428182777
0.21,0.9794534443291268,0.9259293233913056,1.12228848428057,1.0575374205905375,0.8201740951288918,1.0205171269861548,1.0165626847028741,0.9764109869397606,0.8416938591660656
0.22,0.9784981629787058,0.922828747786425,1.127081423681404,1.0600283170012468,0.8128902593173484,1.0214682860561932,1.017176486177428,0.9751812264209232,0.8354368682281555
0.23,0.977545019314486,0.9197613958406895,1.1317967247067733,1.062498618870005,0.8057046564232211,1.0224169651478152,1.0177780008270032,0.9739436540068959,0.8292765691858568
0.24,0.9765940164331864,0.9167266539856999,1.1364361170736508,1.0649485677292343,0.7986153151971142,1.023363151546595,1.0183676103052832,0.9726984795318463,0.823210822862627
0.25,0.9756451572059152,0.9137239250271463,1.1410012778930998,1.0673784013426177,0.7916203207642816,1.0243068331679934,1.0189456832563264,0.9714459078112584,0.8172375547436
0.26,0.9746984442921676,0.9107526266423336,1.1454938372385521,1.0697883538064195,0.7847178089550275,1.0252479985084206,1.0195125767506577,0.9701861390048391,0.811354748193488
0.27,0.9737538801462073,0.9078121908022179,1.149915380181684,1.0721786556197503,0.777905964198565,1.026186636624444,1.0200686368073795,0.9689193687699177,0.8055604419682008
0.28,0.9728114670177037,0.9049020639164749,1.1542674461038538,1.0745495337204356,0.7711830201757096,1.0271227371346818,1.0206141982107029,0.9676457882441751,0.7998527310391553
0.29,0.9718712069581119,0.9020217062554863,1.1585515307318135,1.0769012115553775,0.7645472577128082,1.0280562901990016,1.0211495850320214,0.9663655841991198,0.7942297641050864
0.3,0.9709331018296261,0.8991705910453842,1.1627690894010312,1.0792339091676173,0.7579970014313507,1.028987286487382,1.0216751114699896,0.9650789392715083,0.7886897396110589
0.31,0.9699971533073237,0.8963482043930969,1.1669215372116177,1.0815478432382195,0.751530619550162,1.0299157171753246,1.0221910818860342,0.9637860319957031,0.7832309055477727
0.32,0.9690633628808124,0.8935540452418266,1.1710102490784122,1.0838432271240361,0.7451465237975511,1.0308415739405197,1.0226977908128043,0.9624870368276843,0.7778515593810846
0.33,0.9681317318646079,0.8907876243601629,1.1750365633726327,1.086120270956098,0.7388431656712686,1.031764848927694,1.023195523891436,0.961182124404241,0.7725500436074723
0.34,0.9672022614015694,0.8880484641035319,1.1790017826927788,1.0883791816898094,0.7326190356174112,1.0326855347388277,1.0236845580662608,0.959871461614535,0.767324744805647
0.35000000000000003,0.9662749524627325,0.8853360986037574,1.1829071730421534,1.0906201631301964,0.7264726638276493,1.03360362443701,1.0241651613663028,0.958555211569941,0.7621740946283164
0.36,0.9653498058568631,0.882650072820615,1.1867539672406748,1.0928434160245022,0.7204026167348222,1.0345191115137893,1.0246375937842296,0.9572335338456217,0.7570965656379337
0.37,0.9644268222344433,0.8799899422457097,1.1905433659095002,1.095049138116204,0.7144074959742951,1.035431989877442,1.0251021075262001,0.9559065845663743,0.7520906700979829
0.38,0.9635060020913168,0.8773552726449743,1.1942765383120182,1.0972375241966812,0.7084859374912998,1.0363422538424976,1.0255589472245292,0.9545745164831725,0.747154958939173
0.39,0.9625873457709528,0.8747456399314325,1.1979546227408557,1.0994087661405474,0.7026366111185963,1.0372498981240261,1.0260083500330404,0.9532374790147669,0.7422880212812286
0.4,0.9616708534672219,0.8721606299897501,1.2015787270714229,1.101563052947379,0.6968582199811976,1.0381549178301561,1.026450545765492,0.951895618302293,0.737488483750732
0.41000000000000003,0.9607565252302814,0.869599838193517,1.2051499304005862,1.1037005708178327,0.6911494987815804,1.0390573084436716,1.0268857573146963,0.9505490773442731,0.7327550084723675
0.42,0.9598443609683877,0.8670628693317641,1.2086692832298123,1.1058215031867409,0.6855092135834462,1.0399570658179946,1.027314200695112,0.949197996025627,0.7280862928386207
0.43,0.9589343604516489,0.8645493373272762,1.2121378084053978,1.1079260307736767,0.679936160820925,1.0408541861660956,1.0277360852813018,0.9478425111990596,0.723481068356089
0.44,0.9580265233245686,0.8620588639329448,1.2155565058759004,1.1100143316922197,0.6744291624318792,1.0417486660161963,1.0281516150340695,0.9464827570136177,0.7189380948457536
0.45,0.9571208490998037,0.8595910796079358,1.2189263493108473,1.1120865814331728,0.6689870692559792,1.0426405022383445,1.0285609876207422,0.9451188647158403,0.7144561645495328
0.46,0.956217337161895,0.8571456232343772,1.2222482870502354,1.1141429529143914,0.6636087600353725,1.043529692033313,1.0289643946560225,0.9437509627313383,0.7100341009656809
0.47000000000000003,0.9553159867715245,0.8547221417716587,1.2255232432880898,1.1161836165339318,0.6582931401779776,1.044416232919486,1.029362022003398,0.9423791767614,0.705670757399421
0.48,0.954416797070463,0.8523202898196115,1.2287521196205917,1.1182087402211582,0.6530391401582493,1.045300122717296,1.0297540501714704,0.9410036298974478,0.7013650150711432
0.49,0.9535197670857986,0.8499397292663631,1.231935796272911,1.1202184894845522,0.6478457142425363,1.0461813595362965,1.030140654626989,0.9396244427160397,0.6971157816154813
0.5,0.9526248957292358,0.8475801295277743,1.2350751310665216,1.1222130274406759,0.6427118414928019,1.04705994178037,1.0305220055219433,0.9382417332398408,0.692921992328103
0.51,0.9517321818014605,0.845241167174675,1.2381709607298277,1.124192514861213,0.6376365244089587,1.0479358681342579,1.030898268028393,0.9368556170366553,0.6887826085632819
0.52,0.9508416239949998,0.8429225257368994,1.241224101533552,1.1261571102143244,0.6326187882521233,1.0488091375555235,1.0312696024982522,0.935466207278464,0.684696616952714
0.53,0.9499532208980082,0.84062389536978,1.2442353504379715,1.1281069697138328,0.6276576798481951,1.0496797492621663,1.0316361647562118,0.9340736148339759,0.6806630280019311
0.54,0.9490669709959008,0.8383449728252024,1.24720548511085,1.1300422473498304,0.6227522675393193,1.050547702729964,1.0319981060991017,0.9326779482865959,0.6766808760605122
0.55,0.9481828726739636,0.836085461278135,1.2501352644832935,1.1319630949274881,0.617901640589218,1.051412997685244,1.0323555734351686,0.9312793139875895,0.672749218638175
0.56,0.9473009242200069,0.8338450701426444,1.253025429346018,1.13386966210608,0.6131049085479017,1.0522756340973551,1.032708709433913,0.9298778161116854,0.6688671356718946
0.5700000000000001,0.9464211238274058,0.8316235148585674,1.2558767030536047,1.135762096440367,0.608361200506028,1.0531356121700413,1.033057652703618,0.928473556720245,0.6650337286609778
0.58,0.9455434695979928,0.8294205166921866,1.2586897921783697,1.137640543420629,0.603669664401001,1.0539929323333137,1.033402537955877,0.9270666358208223,0.6612481198636914
0.59,0.944667959543241,0.8272358026992397,1.261465386568909,1.1395051464999773,0.5990294669311133,1.0548475952410175,1.033743496016524,0.9256571513855638,0.6575094522204172
0.6,0.9437945915870476,0.8250691055355152,1.2642041599696614,1.1413560471330677,0.5944397928972704,1.0556996017630633,1.0340806539813054,0.9242451994081305,0.6538168885922819
0.61,0.9429233635680115,0.822920163312471,1.266906770477212,1.1431933848106837,0.589899844712104,1.056548952979294,1.034414135329539,0.9228308739488902,0.6501696111992078
0.62,0.9420542732421059,0.820788719382411,1.2695738612685161,1.1450172970949637,0.58540884163652,1.057395650171431,1.0347440601090878,0.9214142671948639,0.6465668207277016
0.63,0.9411873182843731,0.8186745222790122,1.2722060607363315,1.1468279196510243,0.5809660196126438,1.0582396948194304,1.0350705449661592,0.9199954694860607,0.6430077361592327
0.64,0.9403224962909963,0.8165773255910748,1.2748039828824538,1.1486253862791913,0.5765706308383546,1.059081088596016,1.035393703242721,0.9185745693558051,0.6394915942854924
0.65,0.9394598047813877,0.8144968878282245,1.2773682277438585,1.1504098289467228,0.5722219433094183,1.059919833361043,1.0357136450826212,0.9171516535724692,0.6360176491838481
0.66,0.9385992412006986,0.812432972244829,1.2798993819697255,1.1521813778233017,0.5679192402069727,1.0607559311543877,1.0360304775767823,0.9157268071919518,0.632585171508508
0.67,0.9377408029220494,0.8103853466923443,1.2823980192959474,1.1539401613139497,0.5636618193901028,1.061589384189821,1.0363443048818348,0.9143001136029446,0.629193447906876
0.68,0.9368844872471606,0.8083537836409477,1.2848647004039828,1.1556863060781932,0.559448993517824,1.0624201948546426,1.0366552281790555,0.9128716545298636,0.6258417811872995
0.6900000000000001,0.9360302914087123,0.8063380600152399,1.2872999734581032,1.1574199370636526,0.5552800894782443,1.0632483657030296,1.036963345809365,0.9114415100820185,0.6225294896590367
0.7000000000000001,0.9351782125720937,0.8043379570939025,1.2897043744107008,1.1591411775342397,0.5511544480550594,1.0640738994515746,1.0372687533481888,0.9100097587867118,0.6192559067553521
0.71,0.934328247837079,0.8023532604155775,1.2920784272859875,1.160850149097537,0.5470714236164755,1.0648967989750537,1.0375715436747521,0.9085764776206637,0.6160203806830727
0.72,0.9334803942397835,0.8003837596540792,1.2944226445754843,1.1625469717345627,0.5430303836899528,1.0657170673011591,1.037871807070415,0.9071417420490824,0.6128222739357276
0.73,0.9326346487573404,0.7984292482047256,1.2967375286789846,1.1642317638543709,0.5390307074666444,1.0665347075953229,1.0381696315882396,0.9057056261376522,0.6096609615303322
0.74,0.931791008305739,0.7964895234917833,1.2990235707389752,1.165904642285669,0.5350717869753557,1.0673497231703357,1.0384651027464726,0.9042682024821346,0.6065358324266186
0.75,0.9309494697418615,0.7945643868311315,1.3012812510842318,1.1675657223068263,0.5311530266089418,1.068162117480699,1.0387583036394812,0.9028295422502935,0.603446288981675
0.76,0.9301100298655406,0.7926536432893204,1.3035110396873686,1.169215117675914,0.5272738426367171,1.0689718941168735,1.039049315052351,0.9013897152246282,0.6003917463876235
0.77,0.9292726854210305,0.7907571016034387,1.3057133964034169,1.1708529406551758,0.5234336629414071,1.0697790568016325,1.039338215518722,0.8999487898296274,0.5973716323767192
0.78,0.9284374330984254,0.7888745741050964,1.3078887711944365,1.1724793020348563,0.519631926770707,1.070583609386575,1.0396250813750463,0.8985068331578795,0.5943853869435796
0.79,0.9276042695365984,0.7870058764848232,1.310037604931349,1.1740943111705116,0.5158680838981397,1.0713855558432333,1.039909986964833,0.8970639110357443,0.5914324613624861
0.8,0.9267731913246638,0.7851508277090267,1.3121603296457036,1.1756980760068727,0.5121415943474237,1.0721849002593857,1.0401930047000505,0.8956200880509658,0.5885123178765863
0.81,0.9259441950010238,0.7833092501874946,1.3142573678775045,1.1772907030798185,0.5084519290426769,1.0729816468439022,1.0404742048877598,0.8941754275178541,0.5856244304912078
0.8200000000000001,0.9251172770558859,0.7814809695779027,1.3163291333348706,1.1788722975493693,0.5047985691157599,1.0737757999192745,1.040753655897567,0.8927299915326172,0.5827682841650123
0.8300000000000001,0.924292433932551,0.7796658147172709,1.318376031096116,1.180442963221445,0.5011810056824392,1.0745673639184763,1.041031424210256,0.8912838409969996,0.5799433745600956
0.84,0.9234696620286564,0.7778636175569383,1.3203984578000203,1.1820028025690368,0.497598739630943,1.0753563433819646,1.0413075744634033,0.8898370356409243,0.5771492078065777
0.85,0.9226489576977045,0.7760742130679296,1.3223968019412633,1.1835519167564188,0.4940512813023177,1.076142742953643,1.0415821695243033,0.8883896340527504,0.5743853001386273
0.86,0.9218303172521961,0.7742974389860002,1.3243714447325472,1.185090405680749,0.49053814958670344,1.0769265673711397,1.041855270709914,0.8869416937511542,0.5716511768374419
0.87,0.9210137369621327,0.7725331360158272,1.3263227593462112,1.1866183679630664,0.48705887269072207,1.0777078214724178,1.042126937586555,0.8854932711374823,0.5689463731562562
0.88,0.9201992130567609,0.7707811477119958,1.3282511112976274,1.1881359009745553,0.48361298772781697,1.0784865101909127,1.0423972280657745,0.8840444215320975,0.5662704338489359
0.89,0.9193867417259608,0.7690413203942585,1.3301568587082249,1.1896431008588395,0.48020004043293535,1.0792626385519017,1.0426661984690386,0.8825951992017252,0.5636229128458465
0.9,0.9185763191213372,0.7673135030914474,1.3320403524679685,1.1911400625509219,0.4768195849811095,1.0800362116699065,1.0429339035663863,0.8811456573792611,0.5610033730527458
0.91,0.9177679413572747,0.7655975474878073,1.3339019363899072,1.1926268797956554,0.473471183814437,1.0808072347461948,1.0432003966130667,0.8796958482828647,0.5584113861594248
0.92,0.9169616045133234,0.7638933077514701,1.335741947775095,1.194103645181035,0.4701544070438699,1.0815757130619186,1.0434657294922518,0.8782458231665282,0.555846531945696
0.93,0.916157304634748,0.7622006405242238,1.3375607174170616,1.195570450150818,0.46686883243212,1.0823416519772475,1.0437299527129615,0.8767956323274163,0.5533083982739432
0.9400000000000001,0.915355037732293,0.7605194049798408,1.3393585693683498,1.1970273850082684,0.46361404562338127,1.0831050569330558,1.0439931153465407,0.8753453250947931,0.5507965813731702
0.9500000000000001,0.9145547997839235,0.7588494627075144,1.34113582131576,1.1984745389419718,0.46038963974226776,1.0838659334461291,1.0442552651204602,0.8738949498656869,0.5483106853774368
0.96,0.9137565867357869,0.7571906776634425,1.3428927847190897,1.1999120000428225,0.4571952152380876,1.0846242871069103,1.0445164484510367,0.8724445541222515,0.5458503221540435
0.97,0.9129603945031429,0.7555429161245014,1.344629764943094,1.201339855320584,0.4540303797363216,1.0853801235773337,1.0447767104744368,0.8709941844485043,0.5434151111400535
0.98,0.9121662189715645,0.7539060466170243,1.3463470614757986,1.2027581907236085,0.4508947478005926,1.0861334485877472,1.0450360951000544,0.8695438865536598,0.5410046790730452
0.99,0.91137405599899,0.7522799397683024,1.3480449684139368,1.2041670911686813,0.4477879404173818,1.0868842679309882,1.045294645133037,0.8680937053160788,0.5386186593946014
1.0,0.9105839014147958,0.7506644684252365,1.3497237740268562,1.2055666405351897,0.44470958543795386,1.0876325874663477,1.0455524021584293,0.8666436847556601,0.5362566927829425
1.01,0.9097957510211859,0.7490595075640705,1.3513837610418622,1.2069569216869236,0.44165931727121405,1.0883784131158185,1.0458094066120005,0.8651938680620754,0.5339184268016506
1.02,0.9090096005941546,0.7474649342378612,1.3530252067997581,1.2083380164887059,0.4386367767115358,1.089121750861751,1.0460656978175265,0.8637442976128396,0.5316035157074646
1.03,0.9082254458843033,0.7458806275363443,1.3546483833680432,1.2097100058212247,0.435641610810732,1.0898626067449753,1.0463213140131515,0.8622950149879983,0.5293116203099936
1.04,0.9074432826176432,0.7443064685465295,1.3562535576519634,1.2110729695956388,0.4326734727523975,1.0906009868629603,1.046576292377227,0.8608460609845666,0.5270424078340833
1.05,0.9066631064973983,0.742742340231946,1.3578409917813328,1.2124269867806527,0.42973202143801426,1.0913368973648192,1.0468306691251827,0.859397475653559,0.5247955514437834
1.06,0.9058849132041252,0.7411881274475889,1.3594109430382049,1.2137721354084863,0.42681692155330864,1.0920703444515922,1.0470844794882064,0.8579492982992064,0.5225707303298034
1.07,0.9051086983959145,0.7396437169478712,1.360963663808543,1.2151084925818132,0.42392784360964375,1.0928013343762664,1.0473377576981338,0.8565015674800721,0.5203676297675424
1.08,0.904334457709556,0.7381089973161363,1.3624994017998162,1.2164361344927181,0.4210644637074656,1.0935298734407535,1.0475905370408352,0.8550543210319514,0.5181859408487953
1.09,0.9035621867612592,0.7365838589297762,1.3640184001383522,1.217755136436033,0.4182264634256146,1.09425596799426,1.0478428498786707,0.8536075960808135,0.5160253603610461
1.1,0.90279188114735,0.7350681939267288,1.3655208974623494,1.2190655728223458,0.4154135297153046,1.0949796244317163,1.048094727671858,0.8521614290553133,0.5138855906721094
1.11,0.9020235364453398,0.7335618961426251,1.3670071281134937,1.2203675171957657,0.41262535469074035,1.0957008491910545,1.0483462010252138,0.8507158557075264,0.5117663394937038
1.12,0.901257148215473,0.7320648610100996,1.3684773224556102,1.2216610422578478,0.40986163528654207,1.0964196487489999,1.048597299767579,0.8492709111442974,0.5096673194890466
1.1300000000000001,0.9004927119995351,0.730576985671812,1.3699317064776038,1.2229462198560648,0.4071220736663313,1.0971360296252992,1.0488480528472879,0.8478266297983563,0.5075882487593631
1.1400000000000001,0.8997302233221782,0.7290981688964054,1.3713705020568898,1.2242231210047805,0.40440637693832965,1.0978499983791807,1.0490984883974541,0.8463830454548931,0.5055288505193326
1.1500000000000001,0.8989696776916176,0.7276283110431835,1.3727939270598744,1.2254918158980634,0.401714257042062,1.098561561607743,1.0493486337593914,0.8449401912643683,0.5034888529726529
1.16,0.898211070600231,0.7261673140341011,1.3742021954182102,1.226752373921192,0.39904543066059767,1.0992707259446377,1.0495985154998373,0.8434980997532209,0.5014679892173768
1.17,0.8974543975251359,0.7247150813269895,1.3755955172011902,1.2280048636618568,0.3963996191369528,1.0999774980588075,1.0498481594272093,0.8420568028341867,0.4994659971560061
1.18,0.8966996539287483,0.7232715178900144,1.3769740986842858,1.2292493529210582,0.39377654839465576,1.1006818846532795,1.0500975906068986,0.8406163318162254,0.49748261941034366
1.19,0.8959468352600122,0.7218365301254449,1.378338142585556,1.230485908733044,0.3911759486814,1.1013838924619057,1.050346833419593,0.839176717429076,0.4955176030300193
1.2,0.8951959369570013,0.7204100256905257,1.3796878486425965,1.2317145974036714,0.3885975539537321,1.1020835282419335,1.0505959117068677,0.8377379898775352,0.4935706987824633
1.21,0.8944469544435796,0.7189919137627475,1.3810234127199141,1.2329354844687501,0.3860411028113357,1.1027807987846128,1.0508448485403092,0.8363001787671809,0.4916416622492042
1.22,0.8936998831312595,0.7175821049157299,1.3823450272043794,1.234148634722348,0.38350633807327267,1.103475710910007,1.051093666320655,0.8348633131426741,0.48973025333895426
1.23,0.8929547184199405,0.7161805110785798,1.3836528811248126,1.2353541122299987,0.3809930066451887,1.1041682714651984,1.0513423868062821,0.8334274215018881,0.48783623613978944
1.24,0.8922114556984173,0.7147870455122434,1.3849471602155914,1.2365519803387728,0.3785008594456358,1.1048584873231844,1.0515910311273817,0.831992531805088,0.4859593788401484
1.25,0.8914700903448709,0.7134016227868039,1.386228046977348,1.2377423016870959,0.376029651335556,1.1055463653818207,1.051839619799408,0.830558671483804,0.48409945365342444
1.26,0.8907306177273433,0.7120241587597277,1.3874957207347551,1.2389251382143165,0.3735791410509284,1.1062319125628048,1.052088172735807,0.8291258674493971,0.48225623674614965
1.27,0.8899930332045947,0.7106545705268574,1.3887503577839588,1.2401005511753183,0.37114909104072297,1.1069151358095486,1.0523367092836802,0.8276941461094743,0.48042950805595114
1.28,0.8892573321281073,0.7092927762923283,1.3899921318063235,1.2412686011702916,0.36873926702338483,1.1075960420817321,1.0525852483275397,0.8262635334077251,0.4786190507820296
1.29,0.8885235098398725,0.707938695535685,1.3912212133068922,1.2424293481185964,0.36634943857451135,1.1082746383620412,1.0528338081438042,0.8248340547777512,0.4768246520749861
1.3,0.8877915616736541,0.706592248933522,1.3924377698587547,1.2435828512786684,0.36397937886257686,1.1089509316528496,1.053082406461305,0.8234057351678744,0.47504610273561315
1.31,0.8870614829556162,0.705253358325788,1.3936419662010207,1.2447291692594615,0.36162886453951776,1.109624928974736,1.0533310604843977,0.8219785990529895,0.47328319709372574
1.32,0.8863332690047475,0.7039219466961446,1.3948339642908547,1.2458683600291744,0.3592976756799709,1.110296637365581,1.0535797869043515,0.820552670442319,0.47153573294349765
1.33,0.8856069151332723,0.7025979381530892,1.3960139233532098,1.2470004809237618,0.3569855957230282,1.1109660638797012,1.0538286019101746,0.8191279728869136,0.4698035114816392
1.34,0.8848824166470468,0.7012812579118354,1.3971819999282633,1.2481255886552283,0.35469241141650826,1.1116332155870166,1.0540775211988722,0.8177045294869,0.4680863372484162
1.35,0.8841597688462358,0.6999718322571136,1.3983383479799767,1.2492437393239972,0.3524179126960259,1.1122980995714014,1.0543265600012515,0.8162823629045248,0.46638401799338586
1.36,0.8834389670271658,0.6986695884263415,1.3994831192593093,1.2503549884484517,0.35016189229223876,1.1129607229256118,1.0545757331724288,0.8148614954014551,0.4646963642274761
1.37,0.8827200064803602,0.6973744547503744,1.4006164628442588,1.2514593909387093,0.34792414621703166,1.1136210927572965,1.0548250550732592,0.8134419487975248,0.4630231897890082
1.3800000000000001,0.8820028824915386,0.6960863605938664,1.401738525320536,1.2525570011136895,0.34570447356577416,1.1142792161863921,1.055074539614513,0.8120237444905554,0.46136431162063013
1.3900000000000001,0.8812875903421957,0.6948052363239786,1.4028494508717773,1.2536478727119948,0.34350267641622784,1.1149351003437378,1.0553242002780925,0.8106069034675126,0.4597195496576908
1.4000000000000001,0.880574125309958,0.6935310132937842,1.403949381322901,1.2547320588995645,0.3413185597775343,1.1155887523703258,1.0555740501263668,0.809191446311162,0.4580887267743291
1.41,0.879862482668929,0.6922636238262767,1.4050384561816796,1.2558096122771427,0.33915193154117756,1.1162401794165828,1.0558241018110683,0.8077773932065176,0.45647166873177814
1.42,0.8791526576900232,0.6910030011989798,1.406116812678514,1.2568805848875662,0.3370026024339196,1.1168893886416764,1.0560743675817539,0.8063647639470867,0.45486820412888423
1.43,0.8784446456414868,0.6897490796172213,1.4071845858421201,1.2579450282256475,0.33487038593223223,1.1175363872123218,1.0563248593033223,0.804953577944628,0.45327816430834944
1.44,0.8777384417905059,0.6885017941219534,1.4082419087820102,1.2590029932632496,0.33275509795473995,1.1181811822986683,1.0565755885256227,0.8035438542592824,0.45170138300794993
1.45,0.8770340414016189,0.687261080689483,1.4092889123650707,1.2600545304296535,0.3306565572052754,1.1188237810787478,1.0568265664004963,0.8021356115699043,0.45013769675898324
1.46,0.8763314397374541,0.6860268761914423,1.4103257253335817,1.2610996896244115,0.3285745850420065,1.1194641907366916,1.0570778037100002,0.800728868187911,0.44858694474031907
1.47,0.875630632059252,0.6847991183675329,1.4113524743830124,1.2621385202271833,0.3265090053898039,1.120102418461519,1.0573293108845125,0.7993236420671369,0.44704896868206245
1.48,0.8749316136271661,0.6835777458114871,1.412369284198188,1.2631710711044575,0.3244596446973542,1.1207384714465174,1.0575810980103717,0.7979199508095528,0.44552361282056047
1.49,0.8742343797005547,0.6823626979575124,1.4133762774880394,1.2641973906161146,0.32242633189584574,1.1213723568886458,1.0578331748371723,0.7965178116708164,0.44401072385516144
1.5,0.8735389255382621,0.6811539150672192,1.4143735750189366,1.2652175266218382,0.320408898359225,1.1220040819879613,1.0580855507847189,0.795117241565656,0.44251015090672796
1.51,0.8728452463990068,0.6799513382097427,1.415361295669418,1.2662315264891126,0.3184071778414689,1.1226336539467474,1.05833823495539,0.7937182570753543,0.44102174544977535
1.52,0.8721533375426423,0.67875490918756,1.4163395566549553,1.267239437114164,0.3164210062308805,1.1232610799662395,1.0585912361893939,0.7923208744721181,0.4395453610349748
1.53,0.8714631942290589,0.6775645706088623,1.4173084732941816,1.2682413049078254,0.3144502217979927,1.1238863672498398,1.0588445630044132,0.7909251096978129,0.43808085357700666
1.54,0.8707748117186753,0.676380265860912,1.4182681590850794,1.2692371758050363,0.312494665109884,1.1245095230019517,1.0590982236134243,0.7895309783735003,0.43662808126026253
1.55,0.8700881852728866,0.6752019390860008,1.4192187257731192,1.270227095273678,0.3105541789532025,1.1251305544269306,1.0593522259405037,0.7881384958081471,0.4351869044544755
1.56,0.8694033101543153,0.6740295351695329,1.4201602833815519,1.271211108320473,0.3086286082979749,1.1257494687285754,1.0596065776271033,0.7867476770035445,0.43375718567701993
1.57,0.8687201816270541,0.6728629997285005,1.42109294024057,1.2721892594967508,0.30671780026267886,1.1263662731096364,1.0598612860380578,0.7853585366590862,0.432338789556611
1.58,0.8680387949569006,0.6717022791003504,1.4220168030153404,1.2731615929040818,0.30482160408057746,1.1269809747713457,1.060116358267321,0.7839710891764078,0.43093158279840377
1.59,0.8673591454116639,0.6705473203277834,1.4229319767465596,1.2741281522009655,0.3029398710524745,1.1275935809127562,1.0603718011468304,0.7825853486653414,0.42953543413362344
1.6,0.8666812282622949,0.6693980710981514,1.423838565030129,1.275088980621587,0.30107245434828345,1.1282040987279565,1.0606276212900096,0.7812013289646689,0.4281502140973425
1.61,0.8660050387819482,0.6682544797967116,1.4247366698482056,1.276044120964211,0.2992192091875831,1.1288125354086178,1.0608838250485109,0.7798190436257223,0.4267757952369272
1.62,0.8653305722463213,0.6671164954895356,1.4256263916157574,1.2769936155982877,0.29737999278595456,1.1294188981432474,1.0611404185226077,0.7784385059189199,0.4254120520542674
1.6300000000000001,0.8646578239340692,0.6659840679020358,1.426507829240612,1.2779375064726999,0.2955546642866877,1.1300231941162386,1.0613974075749557,0.7770597288417207,0.42405886093134315
1.6400000000000001,0.863986789127016,0.6648571474087923,1.4273810801489641,1.2788758351209701,0.29374308473006544,1.130625430507452,1.061654797835769,0.7756827251228792,0.42271610009846183
